image,split,ih,iw,sh,sw,color,object,part,material,scene,texture
ade20k/ADE_val_00000395.jpg,train,224,224,112,112,ade20k/ADE_val_00000395_color.png,ade20k/ADE_val_00000395_object.png,ade20k/ADE_val_00000395_part_1.png,,661,
ade20k/ADE_train_00017575.jpg,train,224,224,112,112,ade20k/ADE_train_00017575_color.png,ade20k/ADE_train_00017575_object.png,ade20k/ADE_train_00017575_part_1.png,,59,
ade20k/ADE_train_00017435.jpg,train,224,224,112,112,ade20k/ADE_train_00017435_color.png,ade20k/ADE_train_00017435_object.png,ade20k/ADE_train_00017435_part_1.png;ade20k/ADE_train_00017435_part_2.png,,59,
ade20k/ADE_train_00018546.jpg,train,224,224,112,112,ade20k/ADE_train_00018546_color.png,ade20k/ADE_train_00018546_object.png,ade20k/ADE_train_00018546_part_1.png,,59,
ade20k/ADE_train_00011287.jpg,train,224,224,112,112,ade20k/ADE_train_00011287_color.png,ade20k/ADE_train_00011287_object.png,ade20k/ADE_train_00011287_part_1.png;ade20k/ADE_train_00011287_part_2.png,,126,
ade20k/ADE_train_00003346.jpg,train,224,224,112,112,ade20k/ADE_train_00003346_color.png,ade20k/ADE_train_00003346_object.png,,,83,
ade20k/ADE_train_00016194.jpg,train,224,224,112,112,ade20k/ADE_train_00016194_color.png,ade20k/ADE_train_00016194_object.png,ade20k/ADE_train_00016194_part_1.png,,1011,
ade20k/ADE_train_00012808.jpg,train,224,224,112,112,ade20k/ADE_train_00012808_color.png,ade20k/ADE_train_00012808_object.png,,,,
ade20k/ADE_train_00019443.jpg,train,224,224,112,112,ade20k/ADE_train_00019443_color.png,ade20k/ADE_train_00019443_object.png,,,580,
ade20k/ADE_train_00007989.jpg,train,224,224,112,112,ade20k/ADE_train_00007989_color.png,ade20k/ADE_train_00007989_object.png,ade20k/ADE_train_00007989_part_1.png,,951,
ade20k/ADE_val_00001524.jpg,train,224,224,112,112,ade20k/ADE_val_00001524_color.png,ade20k/ADE_val_00001524_object.png,ade20k/ADE_val_00001524_part_1.png,,126,
ade20k/ADE_train_00005684.jpg,train,224,224,112,112,ade20k/ADE_train_00005684_color.png,ade20k/ADE_train_00005684_object.png,,,742,
ade20k/ADE_train_00000950.jpg,train,224,224,112,112,ade20k/ADE_train_00000950_color.png,ade20k/ADE_train_00000950_object.png,,,0,
ade20k/ADE_train_00000851.jpg,train,224,224,112,112,ade20k/ADE_train_00000851_color.png,ade20k/ADE_train_00000851_object.png,ade20k/ADE_train_00000851_part_1.png;ade20k/ADE_train_00000851_part_2.png,,126,
ade20k/ADE_train_00008752.jpg,train,224,224,112,112,ade20k/ADE_train_00008752_color.png,ade20k/ADE_train_00008752_object.png,ade20k/ADE_train_00008752_part_1.png,,964,
ade20k/ADE_train_00009951.jpg,train,224,224,112,112,ade20k/ADE_train_00009951_color.png,ade20k/ADE_train_00009951_object.png,,,571,
ade20k/ADE_train_00016814.jpg,train,224,224,112,112,ade20k/ADE_train_00016814_color.png,ade20k/ADE_train_00016814_object.png,,,477,
ade20k/ADE_train_00011281.jpg,train,224,224,112,112,ade20k/ADE_train_00011281_color.png,ade20k/ADE_train_00011281_object.png,ade20k/ADE_train_00011281_part_1.png,,126,
ade20k/ADE_train_00019279.jpg,train,224,224,112,112,ade20k/ADE_train_00019279_color.png,ade20k/ADE_train_00019279_object.png,,,696,
ade20k/ADE_val_00001945.jpg,train,224,224,112,112,ade20k/ADE_val_00001945_color.png,ade20k/ADE_val_00001945_object.png,ade20k/ADE_val_00001945_part_1.png,,301,
ade20k/ADE_train_00016648.jpg,train,224,224,112,112,ade20k/ADE_train_00016648_color.png,ade20k/ADE_train_00016648_object.png,,,223,
ade20k/ADE_train_00019503.jpg,train,224,224,112,112,ade20k/ADE_train_00019503_color.png,ade20k/ADE_train_00019503_object.png,,,0,
ade20k/ADE_train_00014872.jpg,train,224,224,112,112,ade20k/ADE_train_00014872_color.png,ade20k/ADE_train_00014872_object.png,,,,
ade20k/ADE_train_00010053.jpg,train,224,224,112,112,ade20k/ADE_train_00010053_color.png,ade20k/ADE_train_00010053_object.png,,,1161,
ade20k/ADE_train_00002975.jpg,train,224,224,112,112,ade20k/ADE_train_00002975_color.png,ade20k/ADE_train_00002975_object.png,ade20k/ADE_train_00002975_part_1.png,,130,
ade20k/ADE_train_00015381.jpg,train,224,224,112,112,ade20k/ADE_train_00015381_color.png,ade20k/ADE_train_00015381_object.png,,,597,
ade20k/ADE_train_00002085.jpg,train,224,224,112,112,ade20k/ADE_train_00002085_color.png,ade20k/ADE_train_00002085_object.png,,,674,
ade20k/ADE_train_00007070.jpg,train,224,224,112,112,ade20k/ADE_train_00007070_color.png,ade20k/ADE_train_00007070_object.png,ade20k/ADE_train_00007070_part_1.png,,186,
ade20k/ADE_val_00001277.jpg,train,224,224,112,112,ade20k/ADE_val_00001277_color.png,ade20k/ADE_val_00001277_object.png,,,1130,
ade20k/ADE_train_00016630.jpg,train,224,224,112,112,ade20k/ADE_train_00016630_color.png,ade20k/ADE_train_00016630_object.png,ade20k/ADE_train_00016630_part_1.png,,223,
ade20k/ADE_train_00005545.jpg,train,224,224,112,112,ade20k/ADE_train_00005545_color.png,ade20k/ADE_train_00005545_object.png,,,688,
ade20k/ADE_train_00017589.jpg,train,224,224,112,112,ade20k/ADE_train_00017589_color.png,ade20k/ADE_train_00017589_object.png,ade20k/ADE_train_00017589_part_1.png,,59,
ade20k/ADE_val_00001951.jpg,train,224,224,112,112,ade20k/ADE_val_00001951_color.png,ade20k/ADE_val_00001951_object.png,ade20k/ADE_val_00001951_part_1.png,,782,
ade20k/ADE_train_00002057.jpg,train,224,224,112,112,ade20k/ADE_train_00002057_color.png,ade20k/ADE_train_00002057_object.png,ade20k/ADE_train_00002057_part_1.png;ade20k/ADE_train_00002057_part_2.png,,693,
ade20k/ADE_train_00005761.jpg,train,224,224,112,112,ade20k/ADE_train_00005761_color.png,ade20k/ADE_train_00005761_object.png,ade20k/ADE_train_00005761_part_1.png;ade20k/ADE_train_00005761_part_2.png,,456,
ade20k/ADE_train_00000209.jpg,train,224,224,112,112,ade20k/ADE_train_00000209_color.png,ade20k/ADE_train_00000209_object.png,,,83,
ade20k/ADE_train_00003502.jpg,train,224,224,112,112,ade20k/ADE_train_00003502_color.png,ade20k/ADE_train_00003502_object.png,ade20k/ADE_train_00003502_part_1.png;ade20k/ADE_train_00003502_part_2.png,,83,
ade20k/ADE_train_00010598.jpg,train,224,224,112,112,ade20k/ADE_train_00010598_color.png,ade20k/ADE_train_00010598_object.png,,,134,
ade20k/ADE_train_00017632.jpg,train,224,224,112,112,ade20k/ADE_train_00017632_color.png,ade20k/ADE_train_00017632_object.png,ade20k/ADE_train_00017632_part_1.png;ade20k/ADE_train_00017632_part_2.png,,59,
ade20k/ADE_train_00014249.jpg,train,224,224,112,112,ade20k/ADE_train_00014249_color.png,ade20k/ADE_train_00014249_object.png,,,,
ade20k/ADE_train_00005691.jpg,train,224,224,112,112,ade20k/ADE_train_00005691_color.png,ade20k/ADE_train_00005691_object.png,,,742,
ade20k/ADE_train_00012876.jpg,train,224,224,112,112,ade20k/ADE_train_00012876_color.png,ade20k/ADE_train_00012876_object.png,,,,
ade20k/ADE_train_00002640.jpg,train,224,224,112,112,ade20k/ADE_train_00002640_color.png,ade20k/ADE_train_00002640_object.png,ade20k/ADE_train_00002640_part_1.png;ade20k/ADE_train_00002640_part_2.png,,130,
ade20k/ADE_train_00009388.jpg,train,224,224,112,112,ade20k/ADE_train_00009388_color.png,ade20k/ADE_train_00009388_object.png,ade20k/ADE_train_00009388_part_1.png;ade20k/ADE_train_00009388_part_2.png,,414,
ade20k/ADE_train_00014370.jpg,train,224,224,112,112,ade20k/ADE_train_00014370_color.png,ade20k/ADE_train_00014370_object.png,,,,
ade20k/ADE_train_00016548.jpg,train,224,224,112,112,ade20k/ADE_train_00016548_color.png,ade20k/ADE_train_00016548_object.png,,,223,
ade20k/ADE_train_00002927.jpg,train,224,224,112,112,ade20k/ADE_train_00002927_color.png,ade20k/ADE_train_00002927_object.png,ade20k/ADE_train_00002927_part_1.png;ade20k/ADE_train_00002927_part_2.png,,130,
ade20k/ADE_val_00001980.jpg,train,224,224,112,112,ade20k/ADE_val_00001980_color.png,ade20k/ADE_val_00001980_object.png,,,,
ade20k/ADE_train_00008192.jpg,train,224,224,112,112,ade20k/ADE_train_00008192_color.png,ade20k/ADE_train_00008192_object.png,,,675,
ade20k/ADE_train_00016193.jpg,train,224,224,112,112,ade20k/ADE_train_00016193_color.png,ade20k/ADE_train_00016193_object.png,ade20k/ADE_train_00016193_part_1.png;ade20k/ADE_train_00016193_part_2.png;ade20k/ADE_train_00016193_part_3.png,,1011,
ade20k/ADE_val_00000454.jpg,train,224,224,112,112,ade20k/ADE_val_00000454_color.png,ade20k/ADE_val_00000454_object.png,ade20k/ADE_val_00000454_part_1.png,,843,
ade20k/ADE_train_00006780.jpg,train,224,224,112,112,ade20k/ADE_train_00006780_color.png,ade20k/ADE_train_00006780_object.png,,,559,
ade20k/ADE_train_00011732.jpg,train,224,224,112,112,ade20k/ADE_train_00011732_color.png,ade20k/ADE_train_00011732_object.png,,,0,
ade20k/ADE_train_00010139.jpg,train,224,224,112,112,ade20k/ADE_train_00010139_color.png,ade20k/ADE_train_00010139_object.png,,,969,
ade20k/ADE_train_00017166.jpg,train,224,224,112,112,ade20k/ADE_train_00017166_color.png,ade20k/ADE_train_00017166_object.png,ade20k/ADE_train_00017166_part_1.png,,59,
ade20k/ADE_train_00014529.jpg,train,224,224,112,112,ade20k/ADE_train_00014529_color.png,ade20k/ADE_train_00014529_object.png,,,,
ade20k/ADE_val_00000893.jpg,train,224,224,112,112,ade20k/ADE_val_00000893_color.png,ade20k/ADE_val_00000893_object.png,,,696,
ade20k/ADE_train_00001124.jpg,train,224,224,112,112,ade20k/ADE_train_00001124_color.png,ade20k/ADE_train_00001124_object.png,,,396,
ade20k/ADE_train_00012030.jpg,train,224,224,112,112,ade20k/ADE_train_00012030_color.png,ade20k/ADE_train_00012030_object.png,,,899,
ade20k/ADE_train_00002746.jpg,train,224,224,112,112,ade20k/ADE_train_00002746_color.png,ade20k/ADE_train_00002746_object.png,ade20k/ADE_train_00002746_part_1.png;ade20k/ADE_train_00002746_part_2.png,,130,
ade20k/ADE_train_00003992.jpg,train,224,224,112,112,ade20k/ADE_train_00003992_color.png,ade20k/ADE_train_00003992_object.png,,,83,
ade20k/ADE_train_00012361.jpg,train,224,224,112,112,ade20k/ADE_train_00012361_color.png,ade20k/ADE_train_00012361_object.png,,,,
ade20k/ADE_train_00012610.jpg,train,224,224,112,112,ade20k/ADE_train_00012610_color.png,ade20k/ADE_train_00012610_object.png,,,,
ade20k/ADE_train_00019400.jpg,train,224,224,112,112,ade20k/ADE_train_00019400_color.png,ade20k/ADE_train_00019400_object.png,,,0,
ade20k/ADE_train_00013779.jpg,train,224,224,112,112,ade20k/ADE_train_00013779_color.png,ade20k/ADE_train_00013779_object.png,,,,
ade20k/ADE_val_00000725.jpg,train,224,224,112,112,ade20k/ADE_val_00000725_color.png,ade20k/ADE_val_00000725_object.png,ade20k/ADE_val_00000725_part_1.png,,493,
ade20k/ADE_train_00005010.jpg,train,224,224,112,112,ade20k/ADE_train_00005010_color.png,ade20k/ADE_train_00005010_object.png,,,1040,
ade20k/ADE_train_00008110.jpg,train,224,224,112,112,ade20k/ADE_train_00008110_color.png,ade20k/ADE_train_00008110_object.png,,,429,
ade20k/ADE_train_00012184.jpg,train,224,224,112,112,ade20k/ADE_train_00012184_color.png,ade20k/ADE_train_00012184_object.png,,,765,
ade20k/ADE_train_00006165.jpg,train,224,224,112,112,ade20k/ADE_train_00006165_color.png,ade20k/ADE_train_00006165_object.png,ade20k/ADE_train_00006165_part_1.png,,713,
ade20k/ADE_train_00020183.jpg,train,224,224,112,112,ade20k/ADE_train_00020183_color.png,ade20k/ADE_train_00020183_object.png,,,541,
ade20k/ADE_train_00007323.jpg,train,224,224,112,112,ade20k/ADE_train_00007323_color.png,ade20k/ADE_train_00007323_object.png,,,646,
ade20k/ADE_val_00000928.jpg,train,224,224,112,112,ade20k/ADE_val_00000928_color.png,ade20k/ADE_val_00000928_object.png,,,0,
ade20k/ADE_train_00009873.jpg,train,224,224,112,112,ade20k/ADE_train_00009873_color.png,ade20k/ADE_train_00009873_object.png,ade20k/ADE_train_00009873_part_1.png;ade20k/ADE_train_00009873_part_2.png,,787,
ade20k/ADE_train_00016215.jpg,train,224,224,112,112,ade20k/ADE_train_00016215_color.png,ade20k/ADE_train_00016215_object.png,,,555,
ade20k/ADE_train_00009738.jpg,train,224,224,112,112,ade20k/ADE_train_00009738_color.png,ade20k/ADE_train_00009738_object.png,ade20k/ADE_train_00009738_part_1.png,,837,
ade20k/ADE_train_00004952.jpg,train,224,224,112,112,ade20k/ADE_train_00004952_color.png,ade20k/ADE_train_00004952_object.png,ade20k/ADE_train_00004952_part_1.png,,1151,
ade20k/ADE_train_00014350.jpg,train,224,224,112,112,ade20k/ADE_train_00014350_color.png,ade20k/ADE_train_00014350_object.png,ade20k/ADE_train_00014350_part_1.png;ade20k/ADE_train_00014350_part_2.png,,,
ade20k/ADE_train_00004440.jpg,train,224,224,112,112,ade20k/ADE_train_00004440_color.png,ade20k/ADE_train_00004440_object.png,ade20k/ADE_train_00004440_part_1.png,,610,
ade20k/ADE_train_00016196.jpg,train,224,224,112,112,ade20k/ADE_train_00016196_color.png,ade20k/ADE_train_00016196_object.png,ade20k/ADE_train_00016196_part_1.png,,1011,
ade20k/ADE_train_00004612.jpg,train,224,224,112,112,ade20k/ADE_train_00004612_color.png,ade20k/ADE_train_00004612_object.png,ade20k/ADE_train_00004612_part_1.png,,269,
ade20k/ADE_train_00005380.jpg,train,224,224,112,112,ade20k/ADE_train_00005380_color.png,ade20k/ADE_train_00005380_object.png,,,0,
ade20k/ADE_train_00010547.jpg,train,224,224,112,112,ade20k/ADE_train_00010547_color.png,ade20k/ADE_train_00010547_object.png,ade20k/ADE_train_00010547_part_1.png;ade20k/ADE_train_00010547_part_2.png;ade20k/ADE_train_00010547_part_3.png,,134,
ade20k/ADE_train_00003664.jpg,train,224,224,112,112,ade20k/ADE_train_00003664_color.png,ade20k/ADE_train_00003664_object.png,ade20k/ADE_train_00003664_part_1.png;ade20k/ADE_train_00003664_part_2.png,,83,
ade20k/ADE_train_00013622.jpg,train,224,224,112,112,ade20k/ADE_train_00013622_color.png,ade20k/ADE_train_00013622_object.png,,,,
ade20k/ADE_train_00007165.jpg,train,224,224,112,112,ade20k/ADE_train_00007165_color.png,ade20k/ADE_train_00007165_object.png,,,186,
ade20k/ADE_train_00018653.jpg,train,224,224,112,112,ade20k/ADE_train_00018653_color.png,ade20k/ADE_train_00018653_object.png,,,59,
ade20k/ADE_train_00013095.jpg,train,224,224,112,112,ade20k/ADE_train_00013095_color.png,ade20k/ADE_train_00013095_object.png,,,,
ade20k/ADE_train_00011329.jpg,train,224,224,112,112,ade20k/ADE_train_00011329_color.png,ade20k/ADE_train_00011329_object.png,ade20k/ADE_train_00011329_part_1.png,,126,
ade20k/ADE_train_00008960.jpg,train,224,224,112,112,ade20k/ADE_train_00008960_color.png,ade20k/ADE_train_00008960_object.png,,,1141,
ade20k/ADE_train_00006932.jpg,train,224,224,112,112,ade20k/ADE_train_00006932_color.png,ade20k/ADE_train_00006932_object.png,ade20k/ADE_train_00006932_part_1.png,,186,
ade20k/ADE_train_00005876.jpg,train,224,224,112,112,ade20k/ADE_train_00005876_color.png,ade20k/ADE_train_00005876_object.png,,,440,
ade20k/ADE_train_00010746.jpg,train,224,224,112,112,ade20k/ADE_train_00010746_color.png,ade20k/ADE_train_00010746_object.png,ade20k/ADE_train_00010746_part_1.png,,134,
ade20k/ADE_train_00003368.jpg,train,224,224,112,112,ade20k/ADE_train_00003368_color.png,ade20k/ADE_train_00003368_object.png,ade20k/ADE_train_00003368_part_1.png;ade20k/ADE_train_00003368_part_2.png,,83,
ade20k/ADE_train_00008534.jpg,train,224,224,112,112,ade20k/ADE_train_00008534_color.png,ade20k/ADE_train_00008534_object.png,ade20k/ADE_train_00008534_part_1.png,,687,
ade20k/ADE_train_00006089.jpg,train,224,224,112,112,ade20k/ADE_train_00006089_color.png,ade20k/ADE_train_00006089_object.png,ade20k/ADE_train_00006089_part_1.png;ade20k/ADE_train_00006089_part_2.png,,301,
ade20k/ADE_train_00015568.jpg,train,224,224,112,112,ade20k/ADE_train_00015568_color.png,ade20k/ADE_train_00015568_object.png,ade20k/ADE_train_00015568_part_1.png,,413,
ade20k/ADE_train_00014439.jpg,train,224,224,112,112,ade20k/ADE_train_00014439_color.png,ade20k/ADE_train_00014439_object.png,,,,
ade20k/ADE_train_00011374.jpg,train,224,224,112,112,ade20k/ADE_train_00011374_color.png,ade20k/ADE_train_00011374_object.png,ade20k/ADE_train_00011374_part_1.png;ade20k/ADE_train_00011374_part_2.png,,126,
ade20k/ADE_train_00014510.jpg,train,224,224,112,112,ade20k/ADE_train_00014510_color.png,ade20k/ADE_train_00014510_object.png,,,,
ade20k/ADE_train_00015437.jpg,train,224,224,112,112,ade20k/ADE_train_00015437_color.png,ade20k/ADE_train_00015437_object.png,ade20k/ADE_train_00015437_part_1.png,,598,
ade20k/ADE_train_00015239.jpg,train,224,224,112,112,ade20k/ADE_train_00015239_color.png,ade20k/ADE_train_00015239_object.png,,,482,
ade20k/ADE_train_00005090.jpg,train,224,224,112,112,ade20k/ADE_train_00005090_color.png,ade20k/ADE_train_00005090_object.png,ade20k/ADE_train_00005090_part_1.png,,0,
ade20k/ADE_train_00016440.jpg,train,224,224,112,112,ade20k/ADE_train_00016440_color.png,ade20k/ADE_train_00016440_object.png,,,223,
ade20k/ADE_train_00012081.jpg,train,224,224,112,112,ade20k/ADE_train_00012081_color.png,ade20k/ADE_train_00012081_object.png,,,333,
ade20k/ADE_train_00016561.jpg,train,224,224,112,112,ade20k/ADE_train_00016561_color.png,ade20k/ADE_train_00016561_object.png,,,223,
ade20k/ADE_train_00020176.jpg,train,224,224,112,112,ade20k/ADE_train_00020176_color.png,ade20k/ADE_train_00020176_object.png,ade20k/ADE_train_00020176_part_1.png;ade20k/ADE_train_00020176_part_2.png,,541,
ade20k/ADE_train_00009645.jpg,train,224,224,112,112,ade20k/ADE_train_00009645_color.png,ade20k/ADE_train_00009645_object.png,ade20k/ADE_train_00009645_part_1.png;ade20k/ADE_train_00009645_part_2.png,,302,
ade20k/ADE_train_00005339.jpg,train,224,224,112,112,ade20k/ADE_train_00005339_color.png,ade20k/ADE_train_00005339_object.png,,,909,
ade20k/ADE_val_00001085.jpg,train,224,224,112,112,ade20k/ADE_val_00001085_color.png,ade20k/ADE_val_00001085_object.png,ade20k/ADE_val_00001085_part_1.png;ade20k/ADE_val_00001085_part_2.png,,130,
ade20k/ADE_train_00006738.jpg,train,224,224,112,112,ade20k/ADE_train_00006738_color.png,ade20k/ADE_train_00006738_object.png,,,563,
ade20k/ADE_train_00005780.jpg,train,224,224,112,112,ade20k/ADE_train_00005780_color.png,ade20k/ADE_train_00005780_object.png,,,608,
ade20k/ADE_train_00015872.jpg,train,224,224,112,112,ade20k/ADE_train_00015872_color.png,ade20k/ADE_train_00015872_object.png,,,535,
ade20k/ADE_train_00012054.jpg,train,224,224,112,112,ade20k/ADE_train_00012054_color.png,ade20k/ADE_train_00012054_object.png,,,333,
ade20k/ADE_train_00015047.jpg,train,224,224,112,112,ade20k/ADE_train_00015047_color.png,ade20k/ADE_train_00015047_object.png,ade20k/ADE_train_00015047_part_1.png,,430,
ade20k/ADE_train_00006163.jpg,train,224,224,112,112,ade20k/ADE_train_00006163_color.png,ade20k/ADE_train_00006163_object.png,ade20k/ADE_train_00006163_part_1.png,,713,
ade20k/ADE_train_00008189.jpg,train,224,224,112,112,ade20k/ADE_train_00008189_color.png,ade20k/ADE_train_00008189_object.png,,,0,
ade20k/ADE_val_00001016.jpg,train,224,224,112,112,ade20k/ADE_val_00001016_color.png,ade20k/ADE_val_00001016_object.png,ade20k/ADE_val_00001016_part_1.png,,444,
ade20k/ADE_train_00011428.jpg,train,224,224,112,112,ade20k/ADE_train_00011428_color.png,ade20k/ADE_train_00011428_object.png,ade20k/ADE_train_00011428_part_1.png,,126,
ade20k/ADE_train_00018285.jpg,train,224,224,112,112,ade20k/ADE_train_00018285_color.png,ade20k/ADE_train_00018285_object.png,ade20k/ADE_train_00018285_part_1.png,,59,
ade20k/ADE_train_00013157.jpg,train,224,224,112,112,ade20k/ADE_train_00013157_color.png,ade20k/ADE_train_00013157_object.png,ade20k/ADE_train_00013157_part_1.png,,,
ade20k/ADE_train_00001821.jpg,train,224,224,112,112,ade20k/ADE_train_00001821_color.png,ade20k/ADE_train_00001821_object.png,ade20k/ADE_train_00001821_part_1.png,,590,
ade20k/ADE_train_00014271.jpg,train,224,224,112,112,ade20k/ADE_train_00014271_color.png,ade20k/ADE_train_00014271_object.png,ade20k/ADE_train_00014271_part_1.png,,,
ade20k/ADE_train_00005952.jpg,train,224,224,112,112,ade20k/ADE_train_00005952_color.png,ade20k/ADE_train_00005952_object.png,ade20k/ADE_train_00005952_part_1.png;ade20k/ADE_train_00005952_part_2.png,,726,
ade20k/ADE_train_00014011.jpg,train,224,224,112,112,ade20k/ADE_train_00014011_color.png,ade20k/ADE_train_00014011_object.png,ade20k/ADE_train_00014011_part_1.png;ade20k/ADE_train_00014011_part_2.png,,380,
ade20k/ADE_train_00013571.jpg,train,224,224,112,112,ade20k/ADE_train_00013571_color.png,ade20k/ADE_train_00013571_object.png,,,,
ade20k/ADE_train_00001329.jpg,train,224,224,112,112,ade20k/ADE_train_00001329_color.png,ade20k/ADE_train_00001329_object.png,ade20k/ADE_train_00001329_part_1.png,,721,
ade20k/ADE_train_00014486.jpg,train,224,224,112,112,ade20k/ADE_train_00014486_color.png,ade20k/ADE_train_00014486_object.png,,,,
ade20k/ADE_train_00000252.jpg,train,224,224,112,112,ade20k/ADE_train_00000252_color.png,ade20k/ADE_train_00000252_object.png,ade20k/ADE_train_00000252_part_1.png,,83,
ade20k/ADE_train_00008505.jpg,train,224,224,112,112,ade20k/ADE_train_00008505_color.png,ade20k/ADE_train_00008505_object.png,ade20k/ADE_train_00008505_part_1.png;ade20k/ADE_train_00008505_part_2.png,,865,
ade20k/ADE_train_00002089.jpg,train,224,224,112,112,ade20k/ADE_train_00002089_color.png,ade20k/ADE_train_00002089_object.png,,,674,
ade20k/ADE_train_00008535.jpg,train,224,224,112,112,ade20k/ADE_train_00008535_color.png,ade20k/ADE_train_00008535_object.png,ade20k/ADE_train_00008535_part_1.png,,687,
ade20k/ADE_train_00019645.jpg,train,224,224,112,112,ade20k/ADE_train_00019645_color.png,ade20k/ADE_train_00019645_object.png,ade20k/ADE_train_00019645_part_1.png;ade20k/ADE_train_00019645_part_2.png,,410,
ade20k/ADE_val_00001179.jpg,train,224,224,112,112,ade20k/ADE_val_00001179_color.png,ade20k/ADE_val_00001179_object.png,ade20k/ADE_val_00001179_part_1.png;ade20k/ADE_val_00001179_part_2.png,,83,
ade20k/ADE_train_00019129.jpg,train,224,224,112,112,ade20k/ADE_train_00019129_color.png,ade20k/ADE_train_00019129_object.png,,,0,
ade20k/ADE_train_00002176.jpg,train,224,224,112,112,ade20k/ADE_train_00002176_color.png,ade20k/ADE_train_00002176_object.png,,,509,
ade20k/ADE_train_00006020.jpg,train,224,224,112,112,ade20k/ADE_train_00006020_color.png,ade20k/ADE_train_00006020_object.png,,,301,
ade20k/ADE_train_00015468.jpg,train,224,224,112,112,ade20k/ADE_train_00015468_color.png,ade20k/ADE_train_00015468_object.png,,,0,
ade20k/ADE_train_00016118.jpg,train,224,224,112,112,ade20k/ADE_train_00016118_color.png,ade20k/ADE_train_00016118_object.png,,,1032,
ade20k/ADE_train_00015980.jpg,train,224,224,112,112,ade20k/ADE_train_00015980_color.png,ade20k/ADE_train_00015980_object.png,ade20k/ADE_train_00015980_part_1.png,,510,
ade20k/ADE_train_00009763.jpg,train,224,224,112,112,ade20k/ADE_train_00009763_color.png,ade20k/ADE_train_00009763_object.png,,,944,
ade20k/ADE_train_00018543.jpg,train,224,224,112,112,ade20k/ADE_train_00018543_color.png,ade20k/ADE_train_00018543_object.png,ade20k/ADE_train_00018543_part_1.png,,59,
ade20k/ADE_train_00000056.jpg,train,224,224,112,112,ade20k/ADE_train_00000056_color.png,ade20k/ADE_train_00000056_object.png,ade20k/ADE_train_00000056_part_1.png;ade20k/ADE_train_00000056_part_2.png,,130,
ade20k/ADE_train_00012596.jpg,train,224,224,112,112,ade20k/ADE_train_00012596_color.png,ade20k/ADE_train_00012596_object.png,ade20k/ADE_train_00012596_part_1.png,,,
ade20k/ADE_train_00007374.jpg,train,224,224,112,112,ade20k/ADE_train_00007374_color.png,ade20k/ADE_train_00007374_object.png,,,484,
ade20k/ADE_train_00006497.jpg,train,224,224,112,112,ade20k/ADE_train_00006497_color.png,ade20k/ADE_train_00006497_object.png,,,553,
ade20k/ADE_train_00006509.jpg,train,224,224,112,112,ade20k/ADE_train_00006509_color.png,ade20k/ADE_train_00006509_object.png,,,955,
ade20k/ADE_train_00017751.jpg,train,224,224,112,112,ade20k/ADE_train_00017751_color.png,ade20k/ADE_train_00017751_object.png,ade20k/ADE_train_00017751_part_1.png;ade20k/ADE_train_00017751_part_2.png,,59,
ade20k/ADE_train_00007816.jpg,train,224,224,112,112,ade20k/ADE_train_00007816_color.png,ade20k/ADE_train_00007816_object.png,,,543,
ade20k/ADE_train_00003837.jpg,train,224,224,112,112,ade20k/ADE_train_00003837_color.png,ade20k/ADE_train_00003837_object.png,ade20k/ADE_train_00003837_part_1.png,,83,
ade20k/ADE_train_00018413.jpg,train,224,224,112,112,ade20k/ADE_train_00018413_color.png,ade20k/ADE_train_00018413_object.png,,,59,
ade20k/ADE_train_00014686.jpg,train,224,224,112,112,ade20k/ADE_train_00014686_color.png,ade20k/ADE_train_00014686_object.png,,,,
ade20k/ADE_val_00000914.jpg,train,224,224,112,112,ade20k/ADE_val_00000914_color.png,ade20k/ADE_val_00000914_object.png,,,511,
ade20k/ADE_train_00016986.jpg,train,224,224,112,112,ade20k/ADE_train_00016986_color.png,ade20k/ADE_train_00016986_object.png,ade20k/ADE_train_00016986_part_1.png;ade20k/ADE_train_00016986_part_2.png,,59,
ade20k/ADE_train_00008023.jpg,train,224,224,112,112,ade20k/ADE_train_00008023_color.png,ade20k/ADE_train_00008023_object.png,,,0,
ade20k/ADE_train_00006529.jpg,train,224,224,112,112,ade20k/ADE_train_00006529_color.png,ade20k/ADE_train_00006529_object.png,ade20k/ADE_train_00006529_part_1.png,,823,
ade20k/ADE_train_00000956.jpg,train,224,224,112,112,ade20k/ADE_train_00000956_color.png,ade20k/ADE_train_00000956_object.png,ade20k/ADE_train_00000956_part_1.png,,639,
ade20k/ADE_train_00013145.jpg,train,224,224,112,112,ade20k/ADE_train_00013145_color.png,ade20k/ADE_train_00013145_object.png,,,,
ade20k/ADE_train_00009855.jpg,train,224,224,112,112,ade20k/ADE_train_00009855_color.png,ade20k/ADE_train_00009855_object.png,,,1026,
ade20k/ADE_train_00018790.jpg,train,224,224,112,112,ade20k/ADE_train_00018790_color.png,ade20k/ADE_train_00018790_object.png,ade20k/ADE_train_00018790_part_1.png,,59,
ade20k/ADE_train_00017285.jpg,train,224,224,112,112,ade20k/ADE_train_00017285_color.png,ade20k/ADE_train_00017285_object.png,ade20k/ADE_train_00017285_part_1.png,,59,
ade20k/ADE_train_00012886.jpg,train,224,224,112,112,ade20k/ADE_train_00012886_color.png,ade20k/ADE_train_00012886_object.png,ade20k/ADE_train_00012886_part_1.png;ade20k/ADE_train_00012886_part_2.png,,,
